"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"Ly6e",0,0.780287744683604,0.976,0.876,0,"MC","Ly6e"
"Rrbp1",0,0.779995253172761,0.871,0.695,0,"MC","Rrbp1"
"Ets2.1",0,0.77374189266169,0.507,0.206,0,"MC","Ets2"
"Hmox1.1",0,0.773204189839084,0.337,0.065,0,"MC","Hmox1"
"Acp2.1",0,0.763950094554227,0.457,0.134,0,"MC","Acp2"
"Tpd52",0,0.763189725030321,0.732,0.468,0,"MC","Tpd52"
"Lrrc25",0,0.75897440744981,0.559,0.286,0,"MC","Lrrc25"
"Gla.1",0,0.746603673471935,0.43,0.161,0,"MC","Gla"
"P2rx4.1",0,0.739158996940552,0.722,0.52,0,"MC","P2rx4"
"Camk1.1",0,0.734511307296957,0.465,0.152,0,"MC","Camk1"
"Lat2",0,0.731877009522783,0.691,0.429,0,"MC","Lat2"
"Prdx1",0,0.730811857267111,0.952,0.863,0,"MC","Prdx1"
"Tcirg1.1",0,0.72254565103172,0.633,0.356,0,"MC","Tcirg1"
"Fxyd5.1",0,0.71731287413066,0.984,0.859,0,"MC","Fxyd5"
"Creb5.1",0,0.714413980676307,0.513,0.223,0,"MC","Creb5"
"Mpp1.1",0,0.709104900838608,0.399,0.136,0,"MC","Mpp1"
"Itgb5.1",0,0.708649611201007,0.357,0.031,0,"MC","Itgb5"
"Unc93b1",0,0.708087574426028,0.903,0.727,0,"MC","Unc93b1"
"Laptm4a.1",0,0.694798335707187,0.852,0.703,0,"MC","Laptm4a"
"Cd300ld",0,0.694097808649671,0.37,0.097,0,"MC","Cd300ld"
"Tmem189.1",0,0.690986268435938,0.512,0.269,0,"MC","Tmem189"
"Il10rb.1",0,0.686577607154843,0.649,0.422,0,"MC","Il10rb"
"Ifnar2",0,0.684266372088423,0.721,0.487,0,"MC","Ifnar2"
"Gns.1",0,0.681668739551675,0.583,0.34,0,"MC","Gns"
"Clec4d",0,0.679710164045754,0.234,0.032,0,"MC","Clec4d"
"Abcg1.1",0,0.675735065094841,0.51,0.247,0,"MC","Abcg1"
"Ncf2",0,0.662556744710291,0.692,0.439,0,"MC","Ncf2"
"Sema4d",0,0.654686566012866,0.617,0.354,0,"MC","Sema4d"
"Tmem86a.1",0,0.654246033274922,0.361,0.076,0,"MC","Tmem86a"
"Axl.1",0,0.65313354099766,0.595,0.306,0,"MC","Axl"
"Pld4",0,0.646749667858415,0.86,0.646,0,"MC","Pld4"
"Igsf6",0,0.646222290845416,0.405,0.119,0,"MC","Igsf6"
"Rnf130",0,0.6337335112733,0.664,0.428,0,"MC","Rnf130"
"Adssl1",0,0.633273349374221,0.419,0.167,0,"MC","Adssl1"
"Rab7b.1",0,0.631241254900738,0.494,0.201,0,"MC","Rab7b"
"Ncf4",0,0.626129250775273,0.645,0.383,0,"MC","Ncf4"
"Tmed10",0,0.621738263226242,0.836,0.683,0,"MC","Tmed10"
"Ctsz.1",0,0.616531602140134,0.993,0.98,0,"MC","Ctsz"
"Syngr1",0,0.602669368206521,0.172,0.018,0,"MC","Syngr1"
"Gpx1.1",0,0.580738051692662,0.989,0.943,0,"MC","Gpx1"
"Tnfsf12.1",0,0.575527625994162,0.353,0.111,0,"MC","Tnfsf12"
"Sirpb1b",0,0.569394243698462,0.398,0.135,0,"MC","Sirpb1b"
"Cd53.1",0,0.558323523717126,0.946,0.74,0,"MC","Cd53"
"Csf3r",0,0.548467453161397,0.318,0.06,0,"MC","Csf3r"
"Ecm1",0,0.546518630936974,0.242,0.038,0,"MC","Ecm1"
"Dpep2",0,0.522264515153894,0.265,0.057,0,"MC","Dpep2"
"B2m.1",0,0.510282995195276,1,1,0,"MC","B2m"
"Dok3",0,0.498980795401492,0.312,0.083,0,"MC","Dok3"
"Hacd4",0,0.468325837249967,0.249,0.034,0,"MC","Hacd4"
"Atp13a2",0,0.467589472213728,0.299,0.078,0,"MC","Atp13a2"
"Cd93",0,0.465624541312642,0.208,0.021,0,"MC","Cd93"
"Npc2.1",0,0.464001069515337,0.994,0.979,0,"MC","Npc2"
"Tmem37",0,0.452229515529542,0.178,0.016,0,"MC","Tmem37"
"Pla2g15",0,0.439239191245294,0.246,0.038,0,"MC","Pla2g15"
"Fam20c",0,0.433248192379894,0.184,0.02,0,"MC","Fam20c"
"Cmklr1",0,0.431697647520021,0.221,0.013,0,"MC","Cmklr1"
"Dgkz",0,0.426763747608499,0.275,0.071,0,"MC","Dgkz"
"Msr1",0,0.422781869343644,0.187,0.012,0,"MC","Msr1"
"Slc7a8",0,0.38496233355258,0.208,0.036,0,"MC","Slc7a8"
"Stab1",0,0.348707342661261,0.182,0.021,0,"MC","Stab1"
"Abca1",0,0.342042268534296,0.155,0.013,0,"MC","Abca1"
"Rpl23a.1",0,-0.431137441588059,0.997,0.998,0,"MC","Rpl23a"
"Rpl13a.1",0,-0.469618608683913,0.999,1,0,"MC","Rpl13a"
"Rpl21.1",0,-0.494200277469363,0.994,0.998,0,"MC","Rpl21"
"Rps11.1",0,-0.547055074893745,0.999,1,0,"MC","Rps11"
"Sumo2",0,-0.565742033919861,0.884,0.951,0,"MC","Sumo2"
"Rps19",0,-0.584146506528755,1,1,0,"MC","Rps19"
"H2-Ob.1",0,-0.63258640204061,0.115,0.415,0,"MC","H2-Ob"
"Myadm",0,-0.640338673497223,0.342,0.645,0,"MC","Myadm"
"Sri",0,-0.669560310032048,0.743,0.903,0,"MC","Sri"
"Siglecg.1",0,-0.669579407859812,0.067,0.35,0,"MC","Siglecg"
"Tmsb10.1",0,-0.671244457159963,0.987,0.997,0,"MC","Tmsb10"
"mt-Co3",0,-0.704703885552552,0.988,0.993,0,"MC","mt-Co3"
"Sema7a.1",0,-0.719161661415507,0.078,0.395,0,"MC","Sema7a"
"Tbc1d8.1",0,-0.72021713960617,0.166,0.468,0,"MC","Tbc1d8"
"Map3k14",0,-0.730114565372687,0.229,0.561,0,"MC","Map3k14"
"Tpm4",0,-0.747435739741695,0.607,0.854,0,"MC","Tpm4"
"Cd83",0,-0.754225993656369,0.837,0.938,0,"MC","Cd83"
"Apobec3.1",0,-0.755743861813517,0.526,0.778,0,"MC","Apobec3"
"Tmsb4x",0,-0.764998683518213,1,1,0,"MC","Tmsb4x"
"Slc25a4",0,-0.78151658259209,0.254,0.603,0,"MC","Slc25a4"
"Rpsa.1",0,-0.785244387248113,0.986,0.998,0,"MC","Rpsa"
"Nap1l1",0,-0.785615331316404,0.681,0.857,0,"MC","Nap1l1"
"Amica1",0,-0.791622882845249,0.121,0.447,0,"MC","Amica1"
"Aebp2.1",0,-0.817867897198634,0.225,0.566,0,"MC","Aebp2"
"St8sia4.1",0,-0.841842286934537,0.196,0.531,0,"MC","St8sia4"
"Tes.1",0,-0.856167987152673,0.262,0.628,0,"MC","Tes"
"Flt3",0,-0.866014444107583,0.088,0.494,0,"MC","Flt3"
"Lrrk1.1",0,-0.869977606367214,0.211,0.565,0,"MC","Lrrk1"
"Tnfrsf18",0,-0.87216148508345,0.08,0.4,0,"MC","Tnfrsf18"
"Mreg.1",0,-0.884665834347443,0.038,0.345,0,"MC","Mreg"
"4930523C07Rik.1",0,-0.892642580708019,0.281,0.65,0,"MC","4930523C07Rik"
"Tmem39a.1",0,-0.895457896850075,0.149,0.435,0,"MC","Tmem39a"
"Stat4.1",0,-0.901948191881243,0.061,0.372,0,"MC","Stat4"
"H2afz",0,-0.902326918339043,0.984,0.994,0,"MC","H2afz"
"Idi1.1",0,-0.916583249253904,0.1,0.396,0,"MC","Idi1"
"Actb",0,-0.93334106617243,1,1,0,"MC","Actb"
"Hmgn3.1",0,-0.97101942814204,0.106,0.495,0,"MC","Hmgn3"
"Cbfa2t3",0,-0.977280524562866,0.231,0.632,0,"MC","Cbfa2t3"
"P2ry10",0,-0.977586797018116,0.128,0.602,0,"MC","P2ry10"
"Bhlhe40",0,-0.983666483282238,0.581,0.872,0,"MC","Bhlhe40"
"Actn1",0,-0.989905479667453,0.071,0.429,0,"MC","Actn1"
"Selplg.1",0,-0.993025903158838,0.736,0.931,0,"MC","Selplg"
"Grasp",0,-1.02908069848259,0.327,0.662,0,"MC","Grasp"
"Etv3.1",0,-1.04005533907119,0.377,0.72,0,"MC","Etv3"
"Gnb4.1",0,-1.04665347428424,0.079,0.386,0,"MC","Gnb4"
"H2-Oa.1",0,-1.04674695845707,0.197,0.556,0,"MC","H2-Oa"
"Tagln2.1",0,-1.04992219565552,0.901,0.963,0,"MC","Tagln2"
"Wnk1.1",0,-1.04994558791617,0.553,0.818,0,"MC","Wnk1"
"Birc2.1",0,-1.05924737901948,0.169,0.48,0,"MC","Birc2"
"Bcl2a1d.1",0,-1.08134764900474,0.776,0.913,0,"MC","Bcl2a1d"
"Napsa.1",0,-1.08211660954686,0.642,0.843,0,"MC","Napsa"
"Cytip",0,-1.08962744284214,0.792,0.957,0,"MC","Cytip"
"Myo1g.1",0,-1.12060740148732,0.477,0.789,0,"MC","Myo1g"
"Pik3r1.1",0,-1.16538860947063,0.348,0.692,0,"MC","Pik3r1"
"Avpi1.1",0,-1.16582651821543,0.306,0.724,0,"MC","Avpi1"
"Sub1.1",0,-1.17441639959255,0.97,0.995,0,"MC","Sub1"
"Csrp1.1",0,-1.19060415177152,0.36,0.701,0,"MC","Csrp1"
"Actg1",0,-1.19527645311666,0.998,1,0,"MC","Actg1"
"S100a11.1",0,-1.22216441912519,0.851,0.975,0,"MC","S100a11"
"Syngr2",0,-1.24459437882822,0.917,0.979,0,"MC","Syngr2"
"Rogdi.1",0,-1.24968641931333,0.354,0.731,0,"MC","Rogdi"
"Traf1.1",0,-1.25322930269913,0.682,0.918,0,"MC","Traf1"
"Cnn2",0,-1.3148989688475,0.493,0.871,0,"MC","Cnn2"
"Relb.1",0,-1.32575313771908,0.42,0.723,0,"MC","Relb"
"Anxa2",0,-1.35587910035542,0.784,0.951,0,"MC","Anxa2"
"Glipr2.1",0,-1.36765888244497,0.27,0.616,0,"MC","Glipr2"
"Cacnb3.1",0,-1.39285083154931,0.115,0.445,0,"MC","Cacnb3"
"Socs2.1",0,-1.40075267633932,0.113,0.415,0,"MC","Socs2"
"Crip1.1",0,-1.40301969869541,0.979,0.995,0,"MC","Crip1"
"Fam177a.1",0,-1.41129980883297,0.426,0.687,0,"MC","Fam177a"
"Cd200.1",0,-1.45495097018849,0.121,0.439,0,"MC","Cd200"
"Ccnd2.1",0,-1.4816747434989,0.414,0.796,0,"MC","Ccnd2"
"Klrd1.1",0,-1.48278888396735,0.17,0.539,0,"MC","Klrd1"
"Spint2.1",0,-1.5289941065371,0.147,0.646,0,"MC","Spint2"
"Tuba1a",0,-1.53166463622471,0.532,0.856,0,"MC","Tuba1a"
"H2-DMb2.1",0,-1.56345415807435,0.369,0.709,0,"MC","H2-DMb2"
"Serpinb9.1",0,-1.57172998053543,0.319,0.644,0,"MC","Serpinb9"
"Marcksl1.1",0,-1.6237903163373,0.62,0.823,0,"MC","Marcksl1"
"Net1.1",0,-1.64910418408297,0.091,0.427,0,"MC","Net1"
"Lsp1.1",0,-1.66460011511227,0.849,0.987,0,"MC","Lsp1"
"Pkib.1",0,-1.74617158735122,0.4,0.731,0,"MC","Pkib"
"Samsn1.1",0,-1.76102921319276,0.501,0.757,0,"MC","Samsn1"
"Il4i1",0,-1.81651332613364,0.295,0.659,0,"MC","Il4i1"
"Cst3.1",0,-1.90726944345513,1,1,0,"MC","Cst3"
"Tmem123.1",0,-1.98988893079813,0.543,0.805,0,"MC","Tmem123"
"Tbc1d4.1",0,-2.05233585425147,0.152,0.647,0,"MC","Tbc1d4"
"Serpinb6b.1",0,-2.12926812768133,0.141,0.541,0,"MC","Serpinb6b"
"Fscn1.1",0,-2.62812432688946,0.281,0.574,0,"MC","Fscn1"
"Ccr7.1",0,-2.92244829166879,0.58,0.831,0,"MC","Ccr7"
"H3f3b.1",1.14851913461614e-307,0.53385819316023,0.999,0.998,3.21562387309827e-303,"MC","H3f3b"
"Abi3",5.03735558431116e-306,0.651020794558515,0.507,0.258,1.41035881649544e-301,"MC","Abi3"
"Itgb2.1",1.09093067715052e-305,0.632221265323503,0.808,0.578,3.05438770988602e-301,"MC","Itgb2"
"Herpud1",4.88852125639701e-305,-0.733319451012503,0.32,0.619,1.36868818136603e-300,"MC","Herpud1"
"Clec12a.1",1.18884161822655e-302,0.722566132470597,0.714,0.491,3.32851876271071e-298,"MC","Clec12a"
"Mgst1",5.46821593682385e-302,0.527581418222944,0.183,0.028,1.53099109799194e-297,"MC","Mgst1"
"Pmaip1",7.5840850711952e-302,-0.860677941896531,0.473,0.73,2.12339213823323e-297,"MC","Pmaip1"
"Snx18",9.61392915840618e-302,0.572626227721223,0.468,0.221,2.69170788577056e-297,"MC","Snx18"
"Anxa5.1",1.44068609308776e-300,0.645449545642846,0.931,0.878,4.03363292342712e-296,"MC","Anxa5"
"Slamf9",3.12195672748201e-300,0.82890147608472,0.593,0.351,8.74085444560412e-296,"MC","Slamf9"
"Ktn1.1",4.5560640404721e-300,-0.901210817135975,0.188,0.475,1.27560681005138e-295,"MC","Ktn1"
"Dapp1",1.09358627970354e-299,-0.589852838965127,0.262,0.565,3.06182286591397e-295,"MC","Dapp1"
"Clec5a",3.41659361350498e-299,0.424701381315124,0.244,0.059,9.56577879909123e-295,"MC","Clec5a"
"Gm15056.1",5.16962602468582e-298,2.3938629275607,0.557,0.338,1.44739189439154e-293,"MC","Gm15056"
"Dusp1.1",1.26996900647895e-296,0.799959747859515,0.921,0.843,3.55565922433977e-292,"MC","Dusp1"
"Itga4.1",1.68353355099747e-296,-0.689684767731071,0.267,0.566,4.71355723608272e-292,"MC","Itga4"
"mt-Co1",4.21993667168162e-294,-0.523438460178506,0.998,0.998,1.18149786933742e-289,"MC","mt-Co1"
"Myl6",1.42067916267657e-293,-0.449925052430303,0.993,0.996,3.97761751966185e-289,"MC","Myl6"
"Ramp3.1",3.22571107515786e-293,-1.34719681975927,0.186,0.461,9.03134586822698e-289,"MC","Ramp3"
"H2-K1.1",5.50479969466293e-293,0.384309662543566,1,0.999,1.54123381851173e-288,"MC","H2-K1"
"Rps6.1",1.45960229565815e-292,-0.435335491870273,0.998,0.998,4.0865945073837e-288,"MC","Rps6"
"Irf7.1",1.93158221832322e-292,0.694174086708064,0.847,0.662,5.40804389486135e-288,"MC","Irf7"
"Poglut1.1",1.04888211165496e-290,-0.746937632071939,0.101,0.368,2.93666013621157e-286,"MC","Poglut1"
"Rgl1",2.34985950711413e-289,0.61715713758416,0.312,0.105,6.57913664801813e-285,"MC","Rgl1"
"Myof",4.56690560651137e-288,0.472154759589245,0.341,0.122,1.27864223171105e-283,"MC","Myof"
"Pkp3",2.46305559627454e-287,-0.553493504854732,0.136,0.421,6.89606305844947e-283,"MC","Pkp3"
"Tspan3.1",1.25529980048467e-286,-1.43462235340082,0.26,0.521,3.51458838139697e-282,"MC","Tspan3"
"Aldh3b1",2.24309269253486e-286,0.409116659614249,0.292,0.091,6.28021092055909e-282,"MC","Aldh3b1"
"Uap1.1",7.55956145652261e-285,-1.09182845419249,0.24,0.518,2.1165260165972e-280,"MC","Uap1"
"Lrrc58",2.06745021940228e-284,-0.559452234544423,0.515,0.756,5.7884471242825e-280,"MC","Lrrc58"
"Cd47",2.31107885967394e-284,-0.471675535952195,0.921,0.972,6.47055859131511e-280,"MC","Cd47"
"Ccr5",2.49004102117496e-284,0.659111499905706,0.558,0.313,6.97161685108565e-280,"MC","Ccr5"
"Rel",4.20771982804879e-283,-0.69378409105331,0.694,0.869,1.1780773974571e-278,"MC","Rel"
"Daglb",8.40708943342316e-283,0.441054868812498,0.294,0.094,2.35381689956982e-278,"MC","Daglb"
"Lamtor4",1.20145539895267e-280,0.608915285968425,0.624,0.395,3.36383482598768e-276,"MC","Lamtor4"
"Cxcr4.1",7.67995470497866e-280,0.741772977100056,0.64,0.4,2.15023371829992e-275,"MC","Cxcr4"
"Cpd",1.09468464617742e-278,0.369279022826884,0.204,0.042,3.06489807236753e-274,"MC","Cpd"
"Pld3.1",4.64329626197416e-277,0.645774443160985,0.387,0.163,1.30003008742753e-272,"MC","Pld3"
"Ly75.1",1.46149652109482e-276,-0.676726723088636,0.041,0.283,4.09189795976129e-272,"MC","Ly75"
"Jak2",4.94936596309767e-276,-0.587652859106839,0.3,0.597,1.38572348234809e-271,"MC","Jak2"
"Nr4a3.1",1.12254083087818e-275,-0.924684030907682,0.436,0.686,3.14288981829272e-271,"MC","Nr4a3"
"Fam60a.1",2.8683471593529e-275,-0.574138444138798,0.046,0.29,8.03079837675626e-271,"MC","Fam60a"
"Tmem50a",4.81546674275988e-275,0.548167832008462,0.799,0.65,1.34823437863791e-270,"MC","Tmem50a"
"Rpl39.1",2.55638409559358e-274,-0.396718885438956,0.997,0.999,7.15736419084289e-270,"MC","Rpl39"
"Ccl22.1",7.53452466218911e-273,-2.18591397277857,0.346,0.586,2.10951621491971e-268,"MC","Ccl22"
"Ly6a.1",1.57244326293634e-272,0.728208580121087,0.922,0.818,4.40252664756916e-268,"MC","Ly6a"
"Slc16a10",8.44850988611431e-270,0.265214309321484,0.154,0.021,2.36541379791428e-265,"MC","Slc16a10"
"Tbrg1",2.59383033739023e-269,-0.525539241095871,0.292,0.581,7.26220617862517e-265,"MC","Tbrg1"
"Lhfpl2",4.40572286032565e-269,0.366771554953539,0.156,0.022,1.23351428643398e-264,"MC","Lhfpl2"
"Akr1a1.1",7.59577910681435e-269,0.535696558134512,0.956,0.915,2.12666623432588e-264,"MC","Akr1a1"
"Cd200r4",2.33817453187389e-266,0.398597226480555,0.212,0.048,6.54642105434052e-262,"MC","Cd200r4"
"Sqrdl",3.32524620358602e-266,0.268025138420936,0.161,0.024,9.31002432080013e-262,"MC","Sqrdl"
"Bri3bp.1",4.34683702579103e-266,-0.491165027962153,0.181,0.468,1.21702743048097e-261,"MC","Bri3bp"
"Ncoa7.1",1.02504477492297e-264,-0.960829871210811,0.167,0.43,2.86992036082934e-260,"MC","Ncoa7"
"Ccnd1.1",1.16674042210148e-264,-0.856469568426045,0.318,0.579,3.26663983379972e-260,"MC","Ccnd1"
"Psme2.1",3.1865951833967e-264,-0.796966028774821,0.951,0.977,8.92182919447409e-260,"MC","Psme2"
"Psmb8.1",1.50648529171691e-263,-0.552271638767778,0.985,0.994,4.217857519749e-259,"MC","Psmb8"
"Ly86",8.63469508849365e-263,0.708451859448613,0.808,0.679,2.41754193087645e-258,"MC","Ly86"
"Vegfa",2.61576542992788e-262,0.88205547040986,0.378,0.164,7.32362005071209e-258,"MC","Vegfa"
"Vsir",5.30004386103216e-262,0.621481613534262,0.528,0.308,1.48390628021179e-257,"MC","Vsir"
"Rcbtb2",6.52849555485419e-261,0.460979307506619,0.286,0.097,1.82784818544808e-256,"MC","Rcbtb2"
"Zfand6.1",8.83562409332756e-261,-0.908980858592708,0.443,0.688,2.47379803364985e-256,"MC","Zfand6"
"Rgs2",1.98995628727832e-260,0.739511842354047,0.82,0.645,5.57147961312185e-256,"MC","Rgs2"
"Rpl14.1",1.65974483923369e-259,-0.486795569534678,0.982,0.993,4.6469536008865e-255,"MC","Rpl14"
"Tnfsf13os",4.48302088736811e-259,0.358559966607181,0.187,0.037,1.25515618804532e-254,"MC","Tnfsf13os"
"Nceh1",1.95560692385518e-258,0.454432892098063,0.304,0.106,5.47530826540973e-254,"MC","Nceh1"
"Cacna1s.1",3.33549599502637e-258,-0.665592919326783,0.056,0.293,9.33872168687483e-254,"MC","Cacna1s"
"Blvrb.1",2.84099203753498e-257,0.662084831325103,0.541,0.327,7.95420950669043e-253,"MC","Blvrb"
"Atp6v0b.1",4.708154928447e-257,0.461214805500796,0.946,0.895,1.31818921686659e-252,"MC","Atp6v0b"
"Rabgap1l.1",2.16967414057595e-256,-0.554789032396962,0.046,0.277,6.07465365878454e-252,"MC","Rabgap1l"
"Ptgs2",7.60173365831624e-256,0.912429511761129,0.438,0.214,2.12833338965538e-251,"MC","Ptgs2"
"Hivep3",9.86116522137976e-256,0.409618817708798,0.213,0.051,2.7609290386819e-251,"MC","Hivep3"
"Plp2.1",1.23793202411754e-255,-0.51915877799035,0.17,0.448,3.4659620811243e-251,"MC","Plp2"
"Ucp2.1",1.7353047051789e-254,0.492385662381405,0.958,0.899,4.85850611355987e-250,"MC","Ucp2"
"mt-Co2",2.33996873062022e-253,-0.540131679604474,0.978,0.988,6.55144445199049e-249,"MC","mt-Co2"
"Rpl12.1",9.84594878521572e-253,-0.528576377075714,0.959,0.975,2.7566687408847e-248,"MC","Rpl12"
"Atp6ap1",3.73656606366e-252,0.543083865726455,0.714,0.539,1.04616376650353e-247,"MC","Atp6ap1"
"Cxcl2.1",2.27112719705519e-251,1.94270942684729,0.343,0.144,6.35870192631512e-247,"MC","Cxcl2"
"Serinc3.1",1.13879914796309e-250,0.53718685263212,0.804,0.669,3.18840985446707e-246,"MC","Serinc3"
"Pcgf5.1",1.50294817078254e-250,-0.780801176584775,0.246,0.5,4.20795428855696e-246,"MC","Pcgf5"
"Gda.1",1.57223687901036e-250,0.536056796731968,0.342,0.133,4.4019488138532e-246,"MC","Gda"
"Id3",2.7963680194015e-250,0.979414289977307,0.354,0.147,7.82927118072031e-246,"MC","Id3"
"Gde1",1.81390908619856e-249,0.586076424112765,0.362,0.158,5.07858265953872e-245,"MC","Gde1"
"Tnfrsf4.1",1.81816728542254e-248,-1.29558235476338,0.082,0.314,5.09050476572603e-244,"MC","Tnfrsf4"
"Dhrs3.1",2.25447121396477e-248,0.567141697115351,0.384,0.171,6.31206850485856e-244,"MC","Dhrs3"
"Grina.1",4.97212658115478e-248,0.721453387391135,0.629,0.435,1.39209600019172e-243,"MC","Grina"
"Cln8",3.56341512017137e-247,0.355893389096155,0.227,0.062,9.97684965345581e-243,"MC","Cln8"
"B3gnt8",4.91582743621275e-247,0.346872361773638,0.231,0.063,1.37633336559085e-242,"MC","B3gnt8"
"Dpp4",5.37546860431566e-247,-0.450258899409132,0.126,0.392,1.5050236998363e-242,"MC","Dpp4"
"Stat5a",9.0897030580317e-247,-0.552250120184185,0.113,0.365,2.54493506218771e-242,"MC","Stat5a"
"Kmo.1",1.25836087242398e-245,-0.532233452613904,0.116,0.37,3.52315877061265e-241,"MC","Kmo"
"Naip2",4.04769697911427e-245,0.385397099274325,0.254,0.078,1.13327420021241e-240,"MC","Naip2"
"Hk3.1",2.27932526019806e-244,0.517137239889969,0.31,0.115,6.38165486350254e-240,"MC","Hk3"
"S100a4.1",2.55222927575517e-244,-1.03746357055729,0.764,0.845,7.14573152625933e-240,"MC","S100a4"
"Ogfrl1.1",8.2816187416571e-244,-0.769998181847689,0.245,0.505,2.31868761528916e-239,"MC","Ogfrl1"
"Rps24",3.25831823778345e-243,-0.341877203731724,1,1,9.1226394021461e-239,"MC","Rps24"
"Snn.1",1.23687568133786e-242,-0.540356343920036,0.035,0.252,3.46300453260975e-238,"MC","Snn"
"Mcl1.1",2.47004032450177e-242,0.524918793077124,0.93,0.861,6.91561890054006e-238,"MC","Mcl1"
"Lactb.1",4.73615601257418e-240,-0.789516912351717,0.38,0.628,1.32602896040052e-235,"MC","Lactb"
"Irf2bp2",1.33189234114605e-239,0.561512374268012,0.538,0.315,3.7290321767407e-235,"MC","Irf2bp2"
"Mob3a",8.28758193362347e-238,-0.461424858385281,0.111,0.361,2.3203571897759e-233,"MC","Mob3a"
"Zfp36l1.1",1.26072398304282e-237,-0.96226334572683,0.439,0.672,3.52977500772328e-233,"MC","Zfp36l1"
"Acadl",8.67013204346329e-237,-0.696765170000952,0.311,0.56,2.42746356952885e-232,"MC","Acadl"
"mt-Atp6",1.18730844521013e-236,-0.550098573312176,0.992,0.993,3.32422618489933e-232,"MC","mt-Atp6"
"Abhd12",6.42042178692144e-236,0.567607657408652,0.585,0.388,1.79758969190227e-231,"MC","Abhd12"
"Cln3",1.12638367613756e-235,0.450043448112022,0.356,0.155,3.15364901644995e-231,"MC","Cln3"
"Emp3",3.18032274361518e-235,0.576192765970377,0.875,0.755,8.90426761757378e-231,"MC","Emp3"
"Gpnmb.1",3.72369727791723e-235,1.99413142768686,0.285,0.109,1.04256076387127e-230,"MC","Gpnmb"
"Psme1.1",3.92373465478445e-235,-0.48980221689208,0.952,0.98,1.09856722864655e-230,"MC","Psme1"
"Tmem106a.1",1.85004769091579e-234,0.633025475986085,0.641,0.452,5.17976352502604e-230,"MC","Tmem106a"
"Ppt2",2.56789323047132e-234,0.425343078049551,0.344,0.144,7.18958746667361e-230,"MC","Ppt2"
"Plscr1",3.07260869351919e-234,-0.72084522187632,0.245,0.499,8.60268982011503e-230,"MC","Plscr1"
"Myo1f",5.72891168632195e-234,0.513499312738578,0.551,0.332,1.60398069393642e-229,"MC","Myo1f"
"Ccdc88a.1",2.14212905224335e-233,-0.653899852265271,0.282,0.543,5.99753292047094e-229,"MC","Ccdc88a"
"Mfsd1.1",5.64180021779251e-232,0.529780427497312,0.53,0.323,1.57959122497755e-227,"MC","Mfsd1"
"Hck",1.27409205557963e-231,0.539839542199487,0.782,0.599,3.56720293721185e-227,"MC","Hck"
"Rras2",1.60639636173619e-231,-0.468665197742044,0.051,0.269,4.49758853358897e-227,"MC","Rras2"
"Dbnl.1",1.55780738244287e-230,-0.496491027035449,0.506,0.73,4.36154910936354e-226,"MC","Dbnl"
"Hsp90ab1",3.07355176039293e-230,-0.463050153492616,0.983,0.993,8.60533021874814e-226,"MC","Hsp90ab1"
"Gramd3.1",4.97635411871505e-230,-0.548071572196603,0.088,0.321,1.39327962615784e-225,"MC","Gramd3"
"Hmgn1.1",5.30412947413285e-230,-0.510347055430022,0.171,0.427,1.48505017016771e-225,"MC","Hmgn1"
"Mthfd2.1",5.77520366577709e-230,-0.679332514887664,0.329,0.588,1.61694152234427e-225,"MC","Mthfd2"
"Batf3.1",1.00041375567106e-229,-0.679409838936331,0.304,0.556,2.80095843312784e-225,"MC","Batf3"
"Pilrb2",1.12794666251176e-229,0.369187441818515,0.203,0.052,3.15802506570044e-225,"MC","Pilrb2"
"Ifitm3.1",6.2408909954767e-229,0.495893516254076,0.993,0.943,1.74732466091357e-224,"MC","Ifitm3"
"Hebp1",9.43210424387873e-229,0.365954468383746,0.18,0.039,2.64080054620117e-224,"MC","Hebp1"
"Nfe2l2",1.56114663118081e-228,0.590929338626843,0.799,0.639,4.37089833798003e-224,"MC","Nfe2l2"
"Cnih4",3.89111532857297e-228,0.540227162081211,0.756,0.626,1.08943446969386e-223,"MC","Cnih4"
"Zbtb46",1.08615812815899e-226,-0.382673972326325,0.037,0.246,3.04102552721955e-222,"MC","Zbtb46"
"Tgif1.1",1.85571524257169e-226,0.60794001796489,0.702,0.528,5.19563153615221e-222,"MC","Tgif1"
"Cd24a",3.27147900661214e-226,-0.748502991424474,0.216,0.472,9.15948692271268e-222,"MC","Cd24a"
"Gtpbp4",4.3553839076929e-226,-0.589272898679154,0.256,0.513,1.21942038647586e-221,"MC","Gtpbp4"
"Lgals9",8.18899479102096e-225,0.574863708400684,0.473,0.267,2.29275476159005e-220,"MC","Lgals9"
"Gypc.1",5.39892927449427e-223,-0.489480296160915,0.031,0.233,1.5115922182729e-218,"MC","Gypc"
"Prdm1",7.02981009573094e-223,0.359850699683922,0.197,0.05,1.96820623060275e-218,"MC","Prdm1"
"Inhba",3.43366979028841e-222,0.792528865170933,0.126,0.017,9.61358867884949e-218,"MC","Inhba"
"Pmvk",9.25832854816143e-222,-0.6236913647647,0.326,0.581,2.59214682691424e-217,"MC","Pmvk"
"Rplp0.1",1.36894947150287e-221,-0.438834492560463,0.993,0.996,3.83278473031374e-217,"MC","Rplp0"
"Tspan13.1",1.07371915080173e-220,-0.667961313673368,0.526,0.742,3.00619887841469e-216,"MC","Tspan13"
